Status ID,Status Type,Status Link,Status Name,Status Created Time,Status Message,Status Shares Count,Status Likes Count,Status Comments Count,Comment ID,Comment Created Time,Comment Message,Comment From,Comment Likes Count,Reply ID,Reply Created Time,Reply Message,Reply From,Reply Likes Count
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1258714027524634,2016-11-08 23:48:55,Kenny Goh 白痴跟痴人是沒有两样的，因为他们都“痴“，有脑但不会用脑想。。。。没有能力保护自己还呆到说梦话。。。。,Nikki Wong (10205862762047032),0
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1258933024169401,2016-11-09 03:35:55,That defeats the purpose of the new EP leh...,Allen Nkl (10154941737803322),0
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1258974464165257,2016-11-09 04:24:39,Prime Minister is too big of a responsibility to be accorded freely to a chosen group.,David Lee (284164208650830),2
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1259049610824409,2016-11-09 05:40:30,Tharman Shanmugaratnam is so far the best candidate to take the mantle after LHL in the present cabinet. To say that the country is not ready to accept a non chinese as PM is totatĺly unacceptable,Latchimy Ramasamy-Krishnan (1078034915645929),14
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1259085890820781,2016-11-09 06:40:05,Sudharrshan Nair please not Chan.,Botak Lim (10209874446871131),1
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1259169687479068,2016-11-09 08:52:50,Nikki Wong 就跟你一样，死艘海,Yichao Teoh (10154119711815698),2
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1259220197474017,2016-11-09 10:22:22,他说的是反话，是不喜欢馬来人做总统,自由人 (904203233058026),0
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1259258044136899,2016-11-09 11:23:04,自由人 you saw that too ;),Rongxiang Lin (1613318695630382),0
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1259259560803414,2016-11-09 11:26:29,"Yichao Teoh 那你究竟是捐還是不捐？
救人一命。腎臟啦 眼角膜啦 肝臟啦 心臟啦 骨髓啦
只要你肯捐你的器官，末學我保證有人要。
環保垃圾，人人有責。",Rongxiang Lin (1613318695630382),0
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1259352747460762,2016-11-09 14:23:55,Tharman 为总理!,Alex Wong (10157877326620372),1
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1259831564079547,2016-11-09 23:12:08,Yichao Teoh 你在叫你老母还是你老婆死艘海啊？另一个白痴。。。。,Nikki Wong (10205862762047032),0
125845680811480_1258599687536068,video,https://www.facebook.com/leehsienloong/videos/1258599687536068/,<no name>,2016-11-08 21:54:45,"In Parliament today, I explained why the Elected Presidency must be multi-racial. The President is the most important unifying symbol of our multi-racial nation. He must represent all Singaporeans, and every citizen must be able to identify with him.

In January, I appointed a Constitutional Commission to do a review of the scheme.  I’m glad many people came forward to give their views. 

We are adopting the Commission’s proposal to ensure that every ethnic community gets a chance to be President. We call it the “hiatus-triggered” model, which means:

i. Presidential elections will be open to candidates of all races. But if we have not had a President from a particular community for five consecutive terms, the next term will be reserved for a President from that community. 

ii. The candidate in a reserved election must meet the same qualifying criteria, and will be as qualified as any other candidate who stands and wins in a non-reserved election. 

This rule will ensure that our Presidents come from different races, as we work towards our ideal of “one united people, regardless of race, language or religion”. 

You can view my full speech here: http://bit.ly/2ehGLlz. – LHL",916,5873,219,1258599687536068_1258611980868172,2016-11-08 22:06:12,Maybe it is also time to have a minority Prime Minister too. This can definitely show our uniqueness as a multi-racial nation.,Kenny Goh (1252092268146460),217,1258599687536068_1260077007388336,2016-11-10 05:01:32,"Latchimy Ramasamy-Krishnan  - why is it that the PAP proposes to have a President Election reserved for a minority when the PAP appears unable to accept that Singapore and Singaporeans believe that Tharman S. will be an able, competent, and desirable PM?",Leong Chee Kong (10154425968703880),0
